sample,image,class_id,class_name,confidence,xmin,ymin,xmax,ymax
420_240506-160205,band_124_1755nm.png,0,staphylococcus,0.8664958477020264,0.03398895263671875,0.0,314.19744873046875,290.0
420_240506-160205,band_124_1755nm.png,0,staphylococcus,0.7377477288246155,0.0,165.3711700439453,315.7677917480469,290.0
420_240506-160205,band_125_1761nm.png,0,staphylococcus,0.8529849648475647,0.0,0.0,314.1225891113281,290.0
420_240506-160205,band_126_1768nm.png,0,staphylococcus,0.6285483837127686,0.0,0.0,311.7060241699219,290.0
420_240506-160205,band_127_1774nm.png,0,staphylococcus,0.6145077347755432,0.07589340209960938,155.2552490234375,310.5081787109375,290.0
420_240506-160205,band_128_1780nm.png,0,staphylococcus,0.7744327187538147,0.0,0.0,312.39288330078125,290.0
420_240506-160205,band_129_1787nm.png,0,staphylococcus,0.8196765184402466,0.02777099609375,0.0,311.33843994140625,290.0
420_240506-160205,band_129_1787nm.png,0,staphylococcus,0.5715997219085693,0.1140594482421875,158.40980529785156,305.8097839355469,290.0
420_240506-160205,band_130_1793nm.png,0,staphylococcus,0.6518747210502625,0.05279541015625,0.0,303.288818359375,284.3368225097656
420_240506-160205,band_130_1793nm.png,0,staphylococcus,0.5782613754272461,0.060062408447265625,153.77957153320312,301.3512878417969,290.0
420_240506-160205,band_130_1793nm.png,0,staphylococcus,0.5334710478782654,145.86268615722656,0.0,318.5673828125,290.0
420_240506-160205,band_131_1799nm.png,0,staphylococcus,0.5499729514122009,0.310211181640625,156.83242797851562,315.870849609375,290.0
420_240506-160205,band_131_1799nm.png,0,staphylococcus,0.5499321818351746,0.13294219970703125,0.0,313.322265625,290.0
420_240506-160205,band_132_1805nm.png,0,staphylococcus,0.8490099310874939,0.0,0.0,316.6241760253906,290.0
420_240506-160205,band_132_1805nm.png,0,staphylococcus,0.517181396484375,136.539794921875,0.0,320.0,290.0
420_240506-160205,band_133_1812nm.png,0,staphylococcus,0.9289228320121765,0.051708221435546875,0.0,316.36328125,290.0
420_240506-160205,band_134_1818nm.png,0,staphylococcus,0.9505679607391357,0.9119987487792969,0.0,246.85171508789062,290.0
420_240506-160205,band_134_1818nm.png,0,staphylococcus,0.6202458739280701,128.87254333496094,0.0,263.2962341308594,290.0
420_240506-160205,band_135_1824nm.png,0,staphylococcus,0.9505623579025269,0.0,0.0,302.86279296875,290.0
420_240506-160205,band_136_1830nm.png,0,staphylococcus,0.9395163655281067,0.6926155090332031,0.0,261.8758850097656,290.0
420_240506-160205,band_136_1830nm.png,0,staphylococcus,0.5604234933853149,128.62509155273438,0.0,278.1495361328125,290.0
420_240506-160205,band_139_1849nm.png,0,staphylococcus,0.5949710011482239,7.189521789550781,162.48287963867188,311.7437438964844,290.0
420_240506-160205,band_140_1856nm.png,0,staphylococcus,0.7208098769187927,0.2999687194824219,155.07138061523438,317.2323303222656,290.0
420_240506-160205,band_140_1856nm.png,0,staphylococcus,0.6222029328346252,0.0,0.0,313.3242492675781,290.0
420_240506-160205,band_141_1862nm.png,0,staphylococcus,0.8503406643867493,0.0,0.0,315.4588623046875,290.0
420_240506-160205,band_142_1868nm.png,0,staphylococcus,0.9058879017829895,0.0,0.0,316.68231201171875,290.0
420_240506-160205,band_143_1874nm.png,0,staphylococcus,0.8385024070739746,0.0,0.0,314.05877685546875,290.0
420_240506-160205,band_143_1874nm.png,0,staphylococcus,0.5701438784599304,0.23908615112304688,155.87100219726562,316.1841735839844,290.0
420_240506-160205,band_144_1881nm.png,0,staphylococcus,0.8226761221885681,0.0,0.0,314.2518615722656,290.0
420_240506-160205,band_144_1881nm.png,0,staphylococcus,0.5756728053092957,0.21612167358398438,154.9431610107422,315.37823486328125,290.0
420_240506-160205,band_145_1887nm.png,0,staphylococcus,0.901551365852356,0.0,0.0,315.4938659667969,290.0
420_240506-160205,band_145_1887nm.png,0,staphylococcus,0.5649893283843994,0.0,159.6058349609375,318.9143981933594,290.0
420_240506-160205,band_146_1893nm.png,0,staphylococcus,0.8377732038497925,0.14738082885742188,0.0,316.1390380859375,290.0
420_240506-160205,band_146_1893nm.png,0,staphylococcus,0.6434802412986755,0.2824211120605469,157.90362548828125,317.2362365722656,290.0
420_240506-160205,band_147_1900nm.png,0,staphylococcus,0.8034220337867737,0.03711700439453125,0.0,313.2952880859375,290.0
420_240506-160205,band_148_1906nm.png,0,staphylococcus,0.6094111204147339,0.048961639404296875,0.0,313.1564025878906,290.0
420_240506-160205,band_148_1906nm.png,0,staphylococcus,0.5513541102409363,0.2318572998046875,156.27749633789062,315.1649169921875,290.0
420_240506-160205,band_149_1912nm.png,0,staphylococcus,0.761189877986908,0.029773712158203125,0.0,313.4969787597656,290.0
420_240506-160205,band_150_1918nm.png,0,staphylococcus,0.8347547054290771,0.152740478515625,0.0,315.2768249511719,290.0
420_240506-160205,band_150_1918nm.png,0,staphylococcus,0.6175841093063354,0.3283882141113281,153.88134765625,315.297607421875,290.0
420_240506-160205,band_151_1925nm.png,0,staphylococcus,0.8791458010673523,0.10698318481445312,0.0,315.4776916503906,290.0
420_240506-160205,band_151_1925nm.png,0,staphylococcus,0.5356535315513611,0.28881072998046875,154.65420532226562,315.42279052734375,290.0
420_240506-160205,band_152_1931nm.png,0,staphylococcus,0.8886411190032959,0.077056884765625,0.0,315.701904296875,290.0
420_240506-160205,band_152_1931nm.png,0,staphylococcus,0.6690083742141724,0.3423500061035156,156.47132873535156,316.4463806152344,290.0
420_240506-160205,band_153_1937nm.png,0,staphylococcus,0.8034813404083252,0.003833770751953125,0.0,313.1977844238281,281.922119140625
420_240506-160205,band_153_1937nm.png,0,staphylococcus,0.7557195425033569,0.0983428955078125,156.95172119140625,314.833740234375,290.0
420_240506-160205,band_154_1943nm.png,0,staphylococcus,0.842231810092926,0.16185760498046875,161.96861267089844,314.0159912109375,290.0
420_240506-160205,band_154_1943nm.png,0,staphylococcus,0.6601293683052063,0.07852554321289062,0.0,309.97515869140625,250.4657745361328
420_240506-160205,band_155_1950nm.png,0,staphylococcus,0.6693565845489502,0.09489059448242188,154.73098754882812,311.8360290527344,290.0
420_240506-160205,band_155_1950nm.png,0,staphylococcus,0.6570259928703308,0.031108856201171875,0.0,309.9495849609375,283.2200012207031
420_240506-160205,band_156_1956nm.png,0,staphylococcus,0.8021835088729858,0.20269393920898438,154.88235473632812,308.91278076171875,290.0
420_240506-160205,band_156_1956nm.png,0,staphylococcus,0.5816241502761841,0.0,0.0,306.93597412109375,245.96824645996094
420_240506-160205,band_157_1962nm.png,0,staphylococcus,0.687543511390686,0.10744094848632812,154.698486328125,310.5663757324219,290.0
420_240506-160205,band_158_1969nm.png,0,staphylococcus,0.6248570084571838,0.0,156.84262084960938,308.2583312988281,290.0
420_240506-160205,band_158_1969nm.png,0,staphylococcus,0.6200236678123474,0.0,0.0,307.46612548828125,258.446533203125
420_240506-160205,band_159_1975nm.png,0,staphylococcus,0.8062760233879089,0.0536346435546875,160.93487548828125,311.11578369140625,290.0
420_240506-160205,band_159_1975nm.png,0,staphylococcus,0.5347133874893188,0.01354217529296875,0.0,307.67462158203125,270.7727355957031
420_240506-160205,band_160_1981nm.png,0,staphylococcus,0.7988334894180298,0.034923553466796875,0.0,314.3338317871094,290.0
420_240506-160205,band_160_1981nm.png,0,staphylococcus,0.6735332608222961,0.13700485229492188,155.2859649658203,314.1670837402344,290.0
420_240506-160205,band_161_1987nm.png,0,staphylococcus,0.7449647188186646,0.076141357421875,0.0,314.3985290527344,290.0
420_240506-160205,band_161_1987nm.png,0,staphylococcus,0.6958473324775696,0.17841339111328125,153.29803466796875,316.101806640625,290.0
420_240506-160205,band_162_1994nm.png,0,staphylococcus,0.9008781313896179,0.07055282592773438,0.0,317.0528869628906,290.0
420_240506-160205,band_162_1994nm.png,0,staphylococcus,0.7112058997154236,0.1778411865234375,155.20150756835938,317.90411376953125,290.0
420_240506-160205,band_162_1994nm.png,0,staphylococcus,0.5457602739334106,137.36239624023438,0.0,320.0,290.0
420_240506-160205,band_163_2000nm.png,0,staphylococcus,0.7723329663276672,0.2614784240722656,158.08486938476562,315.7403259277344,290.0
420_240506-160205,band_163_2000nm.png,0,staphylococcus,0.7623921036720276,0.11716842651367188,0.0,312.71160888671875,285.5772705078125
420_240506-160205,band_164_2006nm.png,0,staphylococcus,0.7927390933036804,0.0571441650390625,155.63351440429688,313.8841247558594,290.0
420_240506-160205,band_164_2006nm.png,0,staphylococcus,0.6334136128425598,0.088653564453125,0.0,310.9398498535156,282.594482421875
420_240506-160205,band_165_2012nm.png,0,staphylococcus,0.8251486420631409,0.076751708984375,0.0,315.63140869140625,290.0
420_240506-160205,band_165_2012nm.png,0,staphylococcus,0.7124605774879456,0.257415771484375,156.9715576171875,318.0392150878906,290.0
420_240506-160205,band_166_2019nm.png,0,staphylococcus,0.8065168261528015,0.00179290771484375,0.0,315.44708251953125,290.0
420_240506-160205,band_166_2019nm.png,0,staphylococcus,0.6220349669456482,0.17490386962890625,155.02102661132812,317.3006286621094,290.0
420_240506-160205,band_167_2025nm.png,0,staphylococcus,0.8162255883216858,0.088958740234375,0.0,317.9348449707031,290.0
420_240506-160205,band_167_2025nm.png,0,staphylococcus,0.6351889967918396,0.0,153.36941528320312,319.0865783691406,290.0
420_240506-160205,band_167_2025nm.png,0,staphylococcus,0.518779993057251,136.02359008789062,0.0,320.0,290.0
420_240506-160205,band_168_2031nm.png,0,staphylococcus,0.7581606507301331,0.13896942138671875,0.0,315.6863098144531,290.0
420_240506-160205,band_169_2038nm.png,0,staphylococcus,0.9195312857627869,0.06296157836914062,0.0,317.2840270996094,282.4672546386719
420_240506-160205,band_170_2044nm.png,0,staphylococcus,0.9534196257591248,0.0473785400390625,0.0,316.9005126953125,289.0205383300781
420_240506-160205,band_171_2050nm.png,0,staphylococcus,0.9614002108573914,0.0,0.0,318.0400390625,289.8108825683594
420_240506-160205,band_172_2056nm.png,0,staphylococcus,0.9649363160133362,0.0,0.0,318.2308044433594,289.9539489746094
420_240506-160205,band_173_2063nm.png,0,staphylococcus,0.9601020216941833,0.0,0.0,317.3868103027344,289.37689208984375
420_240506-160205,band_174_2069nm.png,0,staphylococcus,0.9633705615997314,0.0,0.0,314.90765380859375,290.0
420_240506-160205,band_175_2075nm.png,0,staphylococcus,0.9625706672668457,0.0,0.0,311.2291564941406,289.97760009765625
420_240506-160205,band_176_2081nm.png,0,staphylococcus,0.9610801935195923,0.0,0.0,313.53399658203125,289.88623046875
420_240506-160205,band_177_2088nm.png,0,staphylococcus,0.9564935564994812,0.0,0.0,315.3384704589844,290.0
420_240506-160205,band_178_2094nm.png,0,staphylococcus,0.9489549398422241,0.0,0.0,315.4990539550781,290.0
420_240506-160205,band_179_2100nm.png,0,staphylococcus,0.9447667002677917,0.0,0.0,314.8987121582031,290.0
420_240506-160205,band_180_2106nm.png,0,staphylococcus,0.9495407938957214,0.0032806396484375,0.0,314.2216491699219,290.0
420_240506-160205,band_181_2113nm.png,0,staphylococcus,0.9233568906784058,0.0252532958984375,0.0,315.10125732421875,289.8617858886719
420_240506-160205,band_182_2119nm.png,0,staphylococcus,0.9330304265022278,0.031108856201171875,0.0,315.0079040527344,290.0
420_240506-160205,band_183_2125nm.png,0,staphylococcus,0.9281249642372131,0.014743804931640625,0.0,314.0905456542969,289.96624755859375
420_240506-160205,band_184_2132nm.png,0,staphylococcus,0.9285386204719543,0.008373260498046875,0.0,314.36016845703125,289.9528503417969
420_240506-160205,band_185_2138nm.png,0,staphylococcus,0.928239107131958,0.020427703857421875,0.0,314.2276916503906,289.9963684082031
420_240506-160205,band_186_2144nm.png,0,staphylococcus,0.930517315864563,0.0,0.0,314.38848876953125,290.0
420_240506-160205,band_187_2150nm.png,0,staphylococcus,0.921228289604187,0.008106231689453125,0.0,314.3232421875,289.8875732421875
420_240506-160205,band_188_2157nm.png,0,staphylococcus,0.9230936765670776,0.00888824462890625,0.0,314.35430908203125,289.84112548828125
420_240506-160205,band_189_2163nm.png,0,staphylococcus,0.929075300693512,0.047664642333984375,0.0,314.3784484863281,289.9475402832031
420_240506-160205,band_190_2169nm.png,0,staphylococcus,0.9331266283988953,0.02941131591796875,0.0,314.3673400878906,290.0
420_240506-160205,band_191_2175nm.png,0,staphylococcus,0.9261600971221924,0.03765106201171875,0.0,314.3343811035156,289.90802001953125
420_240506-160205,band_192_2182nm.png,0,staphylococcus,0.9345967769622803,0.061969757080078125,0.0,314.4951477050781,289.984375
420_240506-160205,band_193_2188nm.png,0,staphylococcus,0.9470812082290649,0.06877899169921875,0.0,313.4935302734375,289.9861755371094
420_240506-160205,band_194_2194nm.png,0,staphylococcus,0.9518595933914185,0.027446746826171875,0.0,312.56353759765625,290.0
420_240506-160205,band_195_2200nm.png,0,staphylococcus,0.9549341797828674,0.0,0.0,313.21392822265625,290.0
420_240506-160205,band_196_2207nm.png,0,staphylococcus,0.9486063122749329,0.036830902099609375,0.0,314.080078125,290.0
420_240506-160205,band_197_2213nm.png,0,staphylococcus,0.947374165058136,0.03650665283203125,0.0,314.4017639160156,290.0
420_240506-160205,band_198_2219nm.png,0,staphylococcus,0.9464485049247742,0.031070709228515625,0.0,314.3623046875,290.0
420_240506-160205,band_199_2225nm.png,0,staphylococcus,0.9520106911659241,0.0179290771484375,0.0,314.6313171386719,290.0
420_240506-160205,band_200_2232nm.png,0,staphylococcus,0.9455218315124512,0.02559661865234375,0.0,314.57427978515625,289.8733215332031
420_240506-160205,band_201_2238nm.png,0,staphylococcus,0.9134290218353271,0.13051986694335938,0.0,312.9571228027344,290.0
420_240506-160205,band_201_2238nm.png,0,staphylococcus,0.5571365356445312,123.93238067626953,0.0,320.0,290.0
420_240506-160205,band_202_2244nm.png,0,staphylococcus,0.8627247214317322,0.18705368041992188,0.0,314.11968994140625,290.0
420_240506-160205,band_202_2244nm.png,0,staphylococcus,0.5206981897354126,118.10986328125,0.0,320.0,290.0
420_240506-160205,band_203_2250nm.png,0,staphylococcus,0.926535427570343,0.20177841186523438,0.0,314.222412109375,290.0
420_240506-160205,band_204_2257nm.png,0,staphylococcus,0.9305469393730164,0.0612640380859375,0.0,314.1910095214844,289.9689636230469
420_240506-160205,band_205_2263nm.png,0,staphylococcus,0.9212082624435425,0.052204132080078125,0.0,314.20587158203125,289.9374694824219
420_240506-160205,band_206_2269nm.png,0,staphylococcus,0.9375140070915222,0.07543563842773438,0.0,314.7649841308594,290.0
420_240506-160205,band_207_2275nm.png,0,staphylococcus,0.9378382563591003,0.08676528930664062,0.0,314.0682067871094,290.0
420_240506-160205,band_208_2282nm.png,0,staphylococcus,0.9315693974494934,0.0688934326171875,0.0,314.3222961425781,289.9981689453125
420_240506-160205,band_209_2288nm.png,0,staphylococcus,0.9278773665428162,0.08390426635742188,0.0,314.6096496582031,289.9582214355469
420_240506-160205,band_210_2294nm.png,0,staphylococcus,0.9171758890151978,0.06937026977539062,0.0,314.29437255859375,289.9703369140625
420_240506-160205,band_211_2300nm.png,0,staphylococcus,0.9182327389717102,0.06168365478515625,0.0,314.44244384765625,289.8786315917969
420_240506-160205,band_212_2307nm.png,0,staphylococcus,0.8990466594696045,0.024433135986328125,0.0,313.6542053222656,289.4554138183594
420_240506-160205,band_213_2313nm.png,0,staphylococcus,0.8914141058921814,0.032062530517578125,0.0,313.7647399902344,289.1662292480469
420_240506-160205,band_214_2319nm.png,0,staphylococcus,0.8899567723274231,0.015430450439453125,0.0,313.9601745605469,288.80474853515625
420_240506-160205,band_214_2319nm.png,0,staphylococcus,0.545823872089386,0.0,127.4051284790039,303.4880065917969,290.0
420_240506-160205,band_215_2325nm.png,0,staphylococcus,0.8772774934768677,0.02231597900390625,0.0,313.79266357421875,287.4696960449219
420_240506-160205,band_215_2325nm.png,0,staphylococcus,0.6837164163589478,0.0,127.05665588378906,303.7110900878906,290.0
420_240506-160205,band_216_2332nm.png,0,staphylococcus,0.8873252868652344,0.00728607177734375,0.0,313.93719482421875,288.65179443359375
420_240506-160205,band_216_2332nm.png,0,staphylococcus,0.5737592577934265,0.0,127.75436401367188,303.7133483886719,290.0
420_240506-160205,band_217_2338nm.png,0,staphylococcus,0.9030424952507019,0.04505157470703125,0.0,314.7945556640625,288.92156982421875
420_240506-160205,band_217_2338nm.png,0,staphylococcus,0.5664979815483093,0.0,127.37234497070312,304.0252380371094,290.0
420_240506-160205,band_218_2344nm.png,0,staphylococcus,0.9201104044914246,0.0,0.0,313.9464111328125,289.59051513671875
420_240506-160205,band_219_2350nm.png,0,staphylococcus,0.9204501509666443,0.0,0.0,314.6232604980469,289.6055908203125
420_240506-160205,band_220_2357nm.png,0,staphylococcus,0.9048229455947876,0.005893707275390625,0.0,314.4046325683594,288.6737365722656
420_240506-160205,band_220_2357nm.png,0,staphylococcus,0.6047435998916626,0.0,127.03359985351562,303.54058837890625,290.0
420_240506-160205,band_221_2363nm.png,0,staphylococcus,0.8744658827781677,0.004787445068359375,0.0,314.15386962890625,286.52813720703125
420_240506-160205,band_221_2363nm.png,0,staphylococcus,0.7083934545516968,0.0,126.9840087890625,304.0181884765625,290.0
420_240506-160205,band_222_2369nm.png,0,staphylococcus,0.8929163217544556,0.01628875732421875,0.0,314.086181640625,288.9788513183594
420_240506-160205,band_222_2369nm.png,0,staphylococcus,0.535693883895874,0.0,127.64689636230469,303.59686279296875,290.0
420_240506-160205,band_223_2375nm.png,0,staphylococcus,0.9076299071311951,0.0,0.0,313.93505859375,289.5594787597656
420_240506-160205,band_224_2382nm.png,0,staphylococcus,0.8978638052940369,0.016613006591796875,0.0,313.9289245605469,288.9272766113281
420_240506-160205,band_224_2382nm.png,0,staphylococcus,0.5253865122795105,0.0,127.30215454101562,303.52899169921875,290.0
420_240506-160205,band_225_2388nm.png,0,staphylococcus,0.8958097696304321,0.0,0.0,314.1502380371094,286.26702880859375
420_240506-160205,band_225_2388nm.png,0,staphylococcus,0.7373858094215393,0.0,126.52629852294922,304.4107360839844,290.0
420_240506-160205,band_226_2394nm.png,0,staphylococcus,0.9021020531654358,0.011501312255859375,0.0,313.9767150878906,287.0923767089844
420_240506-160205,band_226_2394nm.png,0,staphylococcus,0.7322473526000977,0.0,125.92987823486328,304.39154052734375,290.0
420_240506-160205,band_227_2400nm.png,0,staphylococcus,0.9136014580726624,0.02246856689453125,0.0,313.89984130859375,289.40472412109375
420_240506-160205,band_228_2407nm.png,0,staphylococcus,0.8990066051483154,0.02979278564453125,0.0,313.71246337890625,289.0479431152344
420_240506-160205,band_228_2407nm.png,0,staphylococcus,0.5112700462341309,0.0,127.95829772949219,303.32769775390625,290.0
420_240506-160205,band_229_2413nm.png,0,staphylococcus,0.9015769362449646,0.003566741943359375,0.0,313.8086242675781,287.8789978027344
420_240506-160205,band_229_2413nm.png,0,staphylococcus,0.6264551877975464,0.0,126.64108276367188,303.3262023925781,290.0
420_240506-160205,band_230_2419nm.png,0,staphylococcus,0.8952722549438477,0.034046173095703125,0.0,313.8768310546875,289.1788330078125
420_240506-160205,band_231_2425nm.png,0,staphylococcus,0.9347411394119263,0.06740570068359375,0.0,314.3274841308594,290.0
420_240506-160205,band_232_2432nm.png,0,staphylococcus,0.9473701119422913,0.10442733764648438,0.0,314.3710021972656,290.0
420_240506-160205,band_233_2438nm.png,0,staphylococcus,0.9504565596580505,0.12510299682617188,0.0,314.2717590332031,290.0
420_240506-160205,band_234_2444nm.png,0,staphylococcus,0.9397655129432678,0.032253265380859375,0.0,313.8215637207031,290.0
420_240506-160205,band_235_2450nm.png,0,staphylococcus,0.9337787628173828,0.0,0.0,313.01715087890625,290.0
426_1_240506-160058,band_000_973nm.png,0,staphylococcus,0.9569252729415894,23.72406005859375,0.0,267.9908142089844,288.0
426_1_240506-160058,band_001_979nm.png,0,staphylococcus,0.9531094431877136,25.671958923339844,0.0,270.35296630859375,288.0
426_1_240506-160058,band_002_985nm.png,0,staphylococcus,0.9429521560668945,25.58246612548828,0.0,281.44171142578125,288.0
426_1_240506-160058,band_003_992nm.png,0,staphylococcus,0.9432845711708069,24.938201904296875,0.0,281.8992919921875,288.0
426_1_240506-160058,band_004_998nm.png,0,staphylococcus,0.9425461292266846,25.140857696533203,0.0,281.535400390625,288.0
426_1_240506-160058,band_005_1004nm.png,0,staphylococcus,0.9431006908416748,25.205726623535156,0.0,281.3661193847656,288.0
426_1_240506-160058,band_006_1011nm.png,0,staphylococcus,0.9446204900741577,25.80127716064453,0.0,281.1994323730469,288.0
426_1_240506-160058,band_007_1017nm.png,0,staphylococcus,0.9458189010620117,25.09929656982422,0.0,278.2461853027344,288.0
426_1_240506-160058,band_008_1023nm.png,0,staphylococcus,0.946657657623291,21.431751251220703,0.0,304.30706787109375,288.0
426_1_240506-160058,band_009_1030nm.png,0,staphylococcus,0.9457336068153381,16.47502899169922,0.0,300.0674743652344,288.0
426_1_240506-160058,band_010_1036nm.png,0,staphylococcus,0.9462488889694214,22.79834747314453,0.0,289.95587158203125,288.0
426_1_240506-160058,band_011_1042nm.png,0,staphylococcus,0.9446680545806885,25.625019073486328,0.0,280.2247314453125,288.0
426_1_240506-160058,band_012_1049nm.png,0,staphylococcus,0.9427370429039001,25.16521453857422,0.0,281.68194580078125,288.0
426_1_240506-160058,band_013_1055nm.png,0,staphylococcus,0.9420385360717773,25.354690551757812,0.0,281.7458801269531,288.0
426_1_240506-160058,band_014_1061nm.png,0,staphylococcus,0.9433108568191528,24.99134063720703,0.0,281.2365417480469,288.0
426_1_240506-160058,band_015_1068nm.png,0,staphylococcus,0.9437970519065857,25.509033203125,0.0,281.6500244140625,288.0
426_1_240506-160058,band_016_1074nm.png,0,staphylococcus,0.9439699649810791,26.942825317382812,0.0,280.1990051269531,288.0
426_1_240506-160058,band_017_1080nm.png,0,staphylococcus,0.9459838271141052,24.166431427001953,0.0,281.2452392578125,288.0
426_1_240506-160058,band_018_1087nm.png,0,staphylococcus,0.9461121559143066,24.53723907470703,0.0,280.6632995605469,288.0
426_1_240506-160058,band_019_1093nm.png,0,staphylococcus,0.94240403175354,26.89464569091797,0.0,280.8450012207031,288.0
426_1_240506-160058,band_020_1099nm.png,0,staphylococcus,0.9434254765510559,25.33193588256836,0.0,282.2658996582031,288.0
426_1_240506-160058,band_021_1106nm.png,0,staphylococcus,0.9425065517425537,25.680160522460938,0.0,281.20294189453125,288.0
426_1_240506-160058,band_022_1112nm.png,0,staphylococcus,0.9430522322654724,25.166015625,0.0,282.06805419921875,288.0
426_1_240506-160058,band_023_1118nm.png,0,staphylococcus,0.9420085549354553,25.601749420166016,0.0,281.13055419921875,288.0
426_1_240506-160058,band_024_1124nm.png,0,staphylococcus,0.9428163170814514,25.216636657714844,0.0,282.03961181640625,288.0
426_1_240506-160058,band_025_1131nm.png,0,staphylococcus,0.9430456757545471,25.120830535888672,0.0,282.06549072265625,288.0
426_1_240506-160058,band_026_1137nm.png,0,staphylococcus,0.9423325657844543,26.86748504638672,0.0,280.65667724609375,288.0
426_1_240506-160058,band_027_1143nm.png,0,staphylococcus,0.9427006840705872,25.653133392333984,0.0,281.84173583984375,288.0
426_1_240506-160058,band_028_1150nm.png,0,staphylococcus,0.942890465259552,25.133514404296875,0.0,282.2723388671875,288.0
426_1_240506-160058,band_029_1156nm.png,0,staphylococcus,0.9418096542358398,25.691490173339844,0.0,280.985595703125,288.0
426_1_240506-160058,band_030_1162nm.png,0,staphylococcus,0.9428567886352539,25.02695083618164,0.0,282.2328796386719,288.0
426_1_240506-160058,band_031_1169nm.png,0,staphylococcus,0.9424401521682739,25.095500946044922,0.0,282.03643798828125,288.0
426_1_240506-160058,band_032_1175nm.png,0,staphylococcus,0.9440805315971375,24.609718322753906,0.0,281.294921875,288.0
426_1_240506-160058,band_033_1181nm.png,0,staphylococcus,0.9459927678108215,24.732074737548828,0.0,280.1383056640625,288.0
426_1_240506-160058,band_034_1188nm.png,0,staphylococcus,0.9459748864173889,25.296669006347656,0.0,278.4283752441406,288.0
426_1_240506-160058,band_035_1194nm.png,0,staphylococcus,0.9439564943313599,25.651283264160156,0.0,282.071044921875,288.0
426_1_240506-160058,band_036_1200nm.png,0,staphylococcus,0.9435874223709106,26.856536865234375,0.0,280.0452880859375,288.0
426_1_240506-160058,band_037_1207nm.png,0,staphylococcus,0.9462526440620422,26.32650375366211,0.0,279.23834228515625,288.0
426_1_240506-160058,band_038_1213nm.png,0,staphylococcus,0.944739043712616,25.137767791748047,0.0,280.77679443359375,288.0
426_1_240506-160058,band_039_1219nm.png,0,staphylococcus,0.9456897974014282,25.054244995117188,0.0,279.734375,288.0
426_1_240506-160058,band_040_1226nm.png,0,staphylococcus,0.9433067440986633,24.930267333984375,0.0,282.5358581542969,288.0
426_1_240506-160058,band_041_1232nm.png,0,staphylococcus,0.942493200302124,25.30292510986328,0.0,281.5851135253906,288.0
426_1_240506-160058,band_042_1238nm.png,0,staphylococcus,0.9417634010314941,26.582927703857422,0.0,281.4681396484375,288.0
426_1_240506-160058,band_043_1245nm.png,0,staphylococcus,0.9424055218696594,25.913982391357422,0.0,282.50909423828125,288.0
426_1_240506-160058,band_044_1251nm.png,0,staphylococcus,0.9434257745742798,25.705604553222656,0.0,280.2439880371094,288.0
426_1_240506-160058,band_045_1257nm.png,0,staphylococcus,0.9463168978691101,24.76757049560547,0.0,279.96624755859375,288.0
426_1_240506-160058,band_046_1264nm.png,0,staphylococcus,0.9476614594459534,25.471973419189453,0.0,278.8492431640625,288.0
426_1_240506-160058,band_047_1270nm.png,0,staphylococcus,0.9492097496986389,22.98046112060547,0.0,280.16668701171875,288.0
426_1_240506-160058,band_048_1276nm.png,0,staphylococcus,0.9474425315856934,24.07306671142578,0.0,281.019775390625,288.0
426_1_240506-160058,band_049_1283nm.png,0,staphylococcus,0.9428145885467529,25.350685119628906,0.0,281.7208251953125,288.0
426_1_240506-160058,band_050_1289nm.png,0,staphylococcus,0.9433882236480713,25.687007904052734,0.0,281.03399658203125,288.0
426_1_240506-160058,band_051_1295nm.png,0,staphylococcus,0.9444380402565002,26.253795623779297,0.0,280.350830078125,288.0
426_1_240506-160058,band_052_1301nm.png,0,staphylococcus,0.9441719651222229,22.779273986816406,0.0,297.0574645996094,288.0
426_1_240506-160058,band_053_1308nm.png,0,staphylococcus,0.9455934166908264,21.661415100097656,0.0,301.00787353515625,288.0
426_1_240506-160058,band_054_1314nm.png,0,staphylococcus,0.944451630115509,15.369129180908203,0.0,294.6443786621094,288.0
426_1_240506-160058,band_055_1320nm.png,0,staphylococcus,0.9424138069152832,24.878292083740234,0.0,282.0651550292969,288.0
426_1_240506-160058,band_056_1327nm.png,0,staphylococcus,0.9423720836639404,24.946575164794922,0.0,282.3720703125,288.0
426_1_240506-160058,band_057_1333nm.png,0,staphylococcus,0.9423348307609558,25.858993530273438,0.0,280.9625549316406,288.0
426_1_240506-160058,band_058_1339nm.png,0,staphylococcus,0.9427648186683655,25.665130615234375,0.0,281.78546142578125,288.0
426_1_240506-160058,band_059_1346nm.png,0,staphylococcus,0.9421170353889465,25.295658111572266,0.0,282.4185485839844,288.0
426_1_240506-160058,band_060_1352nm.png,0,staphylococcus,0.9420941472053528,25.334243774414062,0.0,283.0075988769531,288.0
426_1_240506-160058,band_061_1358nm.png,0,staphylococcus,0.9414213299751282,25.412731170654297,0.0,282.54400634765625,288.0
426_1_240506-160058,band_062_1365nm.png,0,staphylococcus,0.9429212212562561,24.955272674560547,0.0,282.5627136230469,288.0
426_1_240506-160058,band_063_1371nm.png,0,staphylococcus,0.9423859715461731,25.678482055664062,0.0,281.4537353515625,288.0
426_1_240506-160058,band_064_1377nm.png,0,staphylococcus,0.9465391635894775,24.109516143798828,0.0,282.393310546875,288.0
426_1_240506-160058,band_065_1384nm.png,0,staphylococcus,0.9460998773574829,23.02560806274414,0.0,287.236083984375,288.0
